task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,63,1.1766905,1,"[13.610631942749023, 12.381386756896973, 15.026925086975098]","[7.58690071105957, 6.656869411468506, 3.9616012573242188]",25,"[5.962386131286621, 19.547346115112305]","[0.5023730993270874, 2.1964833736419678]",-0.22800536,-3.930298,correct,True,-0.6840161,-7.860596,correct,True,-0.13985439,-7.788097,correct,True,1.0376556,12587,"[-0.03457745164632797, 6.493208885192871, 10.872562408447266]","[0.4593730568885803, 2.6351518630981445, 4.455608367919922]",3282,"[1.3793416023254395, 12.03449535369873]","[1.632267951965332, -2.3534774780273438]",-6.7881694,-7.9624634,correct,True,-20.364508,-15.924927,intuitive,False,-14.370618,-12.956698,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,64,0.63577557,1,"[14.312439918518066, 13.405036926269531, 15.099159240722656]","[4.431950569152832, 7.063208103179932, 2.450523853302002]",25,"[5.872502326965332, 19.263608932495117]","[0.9465665221214294, 0.8064166307449341]",-0.13113104,-4.290134,correct,True,-0.3933931,-8.580268,correct,True,-0.06715633,-8.507104,correct,True,1.081402,11832,"[0.0086134048178792, 6.744783878326416, 11.155689239501953]","[0.06701239943504333, 1.7657802104949951, -0.757451593875885]",2704,"[1.5097880363464355, 11.497377395629883]","[2.0732674598693848, 0.6434980034828186]",-6.611954,-7.979491,correct,True,-19.835863,-15.958982,intuitive,False,-14.22239,-12.721216,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,65,0.5476137,1,"[14.65521240234375, 14.194713592529297, 15.208453178405762]","[-0.35109394788742065, 3.1093263626098633, 2.3065731525421143]",26,"[5.901916027069092, 19.09575080871582]","[0.7853110432624817, 3.000720739364624]",-0.10600138,-4.4484925,correct,True,-0.31800413,-8.896985,correct,True,-0.063553944,-8.816862,correct,True,1.008002,11271,"[0.014720771461725235, 6.8572211265563965, 10.939369201660156]","[-0.7455039620399475, 2.667051315307617, 3.923694372177124]",2090,"[1.6848727464675903, 11.390355110168457]","[-0.7339286804199219, 1.9501917362213135]",-6.64859,-7.9977956,correct,True,-19.94577,-15.995591,intuitive,False,-14.28196,-12.611808,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,66,0.70043135,1,"[14.291929244995117, 14.37118911743164, 15.161566734313965]","[3.699537754058838, 4.986250877380371, 5.858648777008057]",26,"[5.881797790527344, 19.087902069091797]","[1.7008399963378906, 0.5637049078941345]",-0.069213934,-4.2761326,correct,True,-0.2076418,-8.552265,correct,True,-0.07880888,-8.488944,correct,True,1.1033194,12307,"[-0.06443576514720917, 7.061328411102295, 11.22545337677002]","[4.452566623687744, -2.3739824295043945, 5.616022109985352]",2451,"[1.5710779428482056, 11.391618728637695]","[3.8354673385620117, -2.3326163291931152]",-6.650843,-8.040474,correct,True,-19.95253,-16.080948,intuitive,False,-14.252136,-12.616622,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,67,0.50248384,1,"[14.551458358764648, 14.798141479492188, 15.555397987365723]","[44.67924880981445, 5.679935455322266, 15.56354808807373]",18,"[6.011735439300537, 18.747093200683594]","[0.7202564477920532, 0.15624907612800598]",-0.04956211,-4.325253,correct,True,-0.14868633,-8.650506,correct,True,-0.05355857,-8.593277,correct,True,0.78268623,7310,"[0.4114028513431549, 6.632191181182861, 11.738242149353027]","[-4.3351216316223145, 0.9556176066398621, 4.614383697509766]",1327,"[1.950440764427185, 10.797490119934082]","[1.7133561372756958, -1.294645071029663]",-6.5300107,-8.200986,correct,True,-19.590033,-16.401972,intuitive,False,-14.036218,-12.49718,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,68,0.016933678,1,"[19.879819869995117, 15.228403091430664, 17.847707748413086]","[10.586531639099121, 27.50281524658203, 3.1037819385528564]",22,"[5.951940059661865, 18.49300193786621]","[0.044933125376701355, 3.8237643241882324]",-4.2853365,-6.99033,correct,True,-12.8560095,-13.98066,correct,True,-0.0020598401,-13.929966,correct,True,0.7474869,10258,"[-0.020080441609025, 6.616520404815674, 12.04890251159668]","[0.8155657052993774, 2.2475764751434326, 4.316891670227051]",1087,"[2.082233190536499, 10.439227104187012]","[-0.13366663455963135, 1.8656052350997925]",-7.0214787,-8.2867565,correct,True,-21.064436,-16.573513,intuitive,False,-14.5403185,-12.4380045,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,69,0.018115966,1,"[20.663610458374023, 19.58695411682129, 17.689775466918945]","[2.8986871242523193, 4.754889011383057, 2.2053909301757812]",27,"[5.784749507904053, 18.357694625854492]","[2.578768730163574, 1.1208806037902832]",-2.9349248,-7.463912,correct,True,-8.804774,-14.927824,correct,True,-0.0024191658,-14.881288,correct,True,0.846361,9361,"[0.05777521803975105, 6.751590728759766, 12.198837280273438]","[0.8559269309043884, 0.7942524552345276, 3.8880913257598877]",1108,"[2.032338857650757, 10.356372833251953]","[1.736574649810791, 1.8636654615402222]",-6.957214,-8.334319,correct,True,-20.871641,-16.668638,intuitive,False,-14.390669,-12.416105,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,70,0.015468491,1,"[20.458263397216797, 19.967060089111328, 17.112314224243164]","[1.8949317932128906, 3.6681177616119385, -3.1259663105010986]",23,"[5.947471618652344, 18.17526626586914]","[3.299860715866089, 5.986371040344238]",-2.5489523,-7.280459,correct,True,-7.646857,-14.560918,correct,True,-0.0019688285,-14.512781,correct,True,1.5051334,7682,"[0.1476176381111145, 6.74399995803833, 12.435181617736816]","[0.2171638011932373, 3.761408805847168, 1.391303300857544]",818,"[2.177227735519409, 10.366641998291016]","[0.5165616869926453, -2.9654078483581543]",-6.557861,-7.8679743,correct,True,-19.673582,-15.735949,intuitive,False,-13.58545,-11.55584,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,71,0.016682936,1,"[20.20571517944336, 20.005210876464844, 14.67569351196289]","[2.113314151763916, 1.8841979503631592, 1.3904842138290405]",19,"[6.205216407775879, 18.589717864990234]","[2.5665409564971924, 2.116098642349243]",-2.027399,-7.019733,correct,True,-6.082197,-14.039466,correct,True,-0.0021061162,-14.002618,correct,True,1.5783098,6642,"[0.1665446162223816, 7.057668685913086, 12.35223388671875]","[0.45256879925727844, 3.3574047088623047, 7.59932804107666]",704,"[2.188004732131958, 9.875115394592285]","[3.2872045040130615, -2.923473834991455]",-6.436325,-8.072204,correct,True,-19.308975,-16.144407,intuitive,False,-13.534205,-11.512746,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,72,0.015080114,1,"[19.955204010009766, 20.0906982421875, 11.83297061920166]","[6.778746128082275, 14.399702072143555, 0.8599886894226074]",20,"[6.3534650802612305, 18.524641036987305]","[2.234071731567383, 26.650733947753906]",-1.1600269,-6.8218203,correct,True,-3.4800808,-13.6436405,correct,True,-0.0018084376,-13.603555,correct,True,1.2872765,5750,"[0.20797088742256165, 7.3414506912231445, 13.019943237304688]","[-2.326688051223755, 4.112521648406982, 1.8833773136138916]",482,"[2.473412036895752, 9.412940979003906]","[2.5023181438446045, 3.4919145107269287]",-6.2066517,-8.3661995,correct,True,-18.619955,-16.732399,intuitive,False,-13.71471,-11.449269,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,73,0.011400344,1,"[20.17200469970703, 21.859731674194336, 8.358094215393066]","[3.7083444595336914, -0.22491374611854553, 3.9077069759368896]",21,"[6.435267925262451, 22.086841583251953]","[4.818085193634033, -5.326513290405273]",-0.63129807,-6.8693695,correct,True,-1.8938942,-13.738739,correct,True,-0.0012865132,-13.738032,correct,True,1.1667892,6413,"[-0.04518072307109833, 7.659788608551025, 12.926012992858887]","[3.28767466545105, 2.263453960418701, 4.198546886444092]",367,"[2.6966261863708496, 9.553579330444336]","[4.316964149475098, 3.173689126968384]",-6.1849213,-8.370082,correct,True,-18.554764,-16.740164,intuitive,False,-14.127829,-11.386023,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,74,0.011034178,1,"[19.938081741333008, 21.30501365661621, 8.52820873260498]","[30.43354606628418, -15.20003890991211, 1.855965495109558]",20,"[6.92081880569458, 20.859867095947266]","[3.9542720317840576, 3.52555775642395]",-0.5535426,-6.5099163,correct,True,-1.6606278,-13.019833,correct,True,-0.001101483,-13.018374,correct,True,1.1829553,3589,"[0.33748769760131836, 7.810337543487549, 13.211079597473145]","[2.356518268585205, 4.781633377075195, 2.684206962585449]",225,"[3.150726318359375, 9.710428237915039]","[2.0140724182128906, -1.5402625799179077]",-6.14241,-8.337185,correct,True,-18.427229,-16.67437,intuitive,False,-14.044879,-11.231641,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,75,0.004808793,1,"[24.24405288696289, 17.944900512695312, 6.943822860717773]","[1.0186375379562378, 8.732651710510254, 7.849183559417725]",30,"[7.249192714691162, 21.161880493164062]","[8.337002754211426, 3.083669662475586]",-1.0740523,-8.498242,correct,True,-3.222157,-16.996485,correct,True,-0.00054368493,-16.9954,correct,True,1.0353696,2605,"[0.6242865920066833, 8.451988220214844, 13.517303466796875]","[2.9571115970611572, 4.827710151672363, 10.025236129760742]",208,"[3.3699896335601807, 9.385947227478027]","[2.597069025039673, 1.609156847000122]",-6.088222,-9.5903015,correct,True,-18.264666,-19.180603,correct,True,-14.379222,-11.633519,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,76,0.0044921893,1,"[22.82613754272461, 19.290821075439453, 7.4382805824279785]","[11.815521240234375, 16.867549896240234, -0.10002155601978302]",31,"[8.268962860107422, 20.385982513427734]","[8.025096893310547, 2.7174952030181885]",-0.8421801,-7.2795873,correct,True,-2.5265403,-14.559175,correct,True,-0.0004117833,-14.557585,correct,True,1.0138367,1781,"[1.0361751317977905, 8.96936321258545, 14.676777839660645]","[3.982051372528076, 10.586726188659668, 7.332315444946289]",183,"[3.623561382293701, 9.35951042175293]","[3.722184658050537, -0.09388280659914017]",-5.938162,-9.848151,correct,True,-17.814486,-19.696302,correct,True,-14.289906,-11.702518,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,77,0.005264856,1,"[23.701061248779297, 22.07843589782715, 3.5618627071380615]","[-6.914804935455322, 17.29038429260254, 7.219728469848633]",36,"[9.385096549987793, 19.732919692993164]","[3.0323989391326904, 7.344132900238037]",-2.1555192,-7.1615367,correct,True,-6.466558,-14.323073,correct,True,-0.00045444176,-14.316427,correct,True,0.9012051,1069,"[1.6859160661697388, 10.467594146728516, 15.416899681091309]","[2.2230260372161865, 10.8040132522583, 2.686455011367798]",175,"[4.115671634674072, 8.915470123291016]","[1.3238624334335327, 4.392438888549805]",-5.8449264,-10.421714,correct,True,-17.534779,-20.843428,correct,True,-14.476984,-12.047229,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,78,0.19461611,1,"[19.455902099609375, 25.766788482666016, 3.8151092529296875]","[0.29621243476867676, 11.400545120239258, 0.5218412280082703]",39,"[9.595376014709473, 20.61159896850586]","[3.7922167778015137, 7.971077919006348]",-2.05459,-4.9568696,correct,True,-6.1637697,-9.913739,correct,True,-0.025768034,-9.8863125,correct,True,1.0003972,841,"[2.268825054168701, 12.552071571350098, 15.556270599365234]","[-0.45509886741638184, 5.406803607940674, 1.028725266456604]",194,"[4.256809711456299, 9.542850494384766]","[0.08741363883018494, 3.8079333305358887]",-5.393099,-8.939027,correct,True,-16.179296,-17.878054,correct,True,-13.6145735,-11.62659,intuitive,False,The capital
capitals-recall,30,state,New Jersey,Trenton,Newark,,What is the capital of New Jersey?,The capital of New Jersey is,0.0898,0.306,3.407572383,The capital of New Jersey is,79,2.7411733,1,"[15.07703685760498, 25.628047943115234, 19.163700103759766]",,24,"[9.766683578491211, 20.469459533691406]",,-0.23223215,-3.1168325,correct,True,-0.69669646,-6.233665,correct,True,-0.6954447,-6.0057993,correct,True,2.59285,931,"[1.6747114658355713, 13.106616973876953, 14.332695007324219]",,186,"[3.664421558380127, 9.271060943603516]",,-4.5524387,-7.910611,correct,True,-13.657316,-15.821222,correct,True,-11.077083,-9.087372,intuitive,False,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,0,9.265303,2660,"[1.5112264156341553, 3.667252779006958]","[0.13164827227592468, 1.5542140007019043]",9691,"[0.5492798089981079, 2.5237877368927, 5.6328816413879395, 2.3644423484802246]","[-0.6111627221107483, 1.9237688779830933, 9.39391040802002, 3.673774480819702]",-8.807692,-8.677959,intuitive,False,-17.615383,-34.711838,correct,True,-9.6413,-10.603247,correct,True,9.229921,6073,"[1.442098617553711, 3.187302350997925]","[2.229093551635742, 2.046797752380371]",26836,"[-0.9910984635353088, 2.371657371520996, 5.9979329109191895, 1.9414076805114746]","[-0.49634188413619995, 1.3984358310699463, 9.906919479370117, 4.807994365692139]",-9.431341,-9.315207,intuitive,False,-18.862682,-37.260826,correct,True,-10.233519,-12.666716,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,1,9.499137,3623,"[1.1717721223831177, 3.139840841293335]","[0.06315264105796814, 0.8438146114349365]",12803,"[0.1465625762939453, 2.606372356414795, 9.695003509521484, 3.9627113342285156]","[0.5289403796195984, -0.09696930646896362, 4.220978736877441, 1.960451602935791]",-9.089062,-7.400305,intuitive,False,-18.178123,-29.60122,correct,True,-9.784401,-10.80961,correct,True,8.960368,2609,"[2.293135404586792, 3.218466281890869]","[1.0434820652008057, 1.2000230550765991]",26793,"[-0.9528329372406006, 2.277188539505005, 10.489620208740234, 4.524940490722656]","[-0.21634332835674286, 0.8361119627952576, 4.83367919921875, 1.5724399089813232]",-9.054439,-7.7946115,intuitive,False,-18.108877,-31.178446,correct,True,-9.568232,-12.814199,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,2,9.366739,4861,"[1.1192481517791748, 2.921579599380493]","[-0.08660856634378433, 1.1148767471313477]",10556,"[0.4167408347129822, 2.302971839904785, 9.003090858459473, 3.984382152557373]","[2.6775059700012207, 0.19306601583957672, 1.061142921447754, 0.8380337953567505]",-9.315762,-7.67053,intuitive,False,-18.631523,-30.68212,correct,True,-10.0002165,-10.702724,correct,True,8.936041,2859,"[2.226193904876709, 3.2461624145507812]","[-1.8034926652908325, 1.0039528608322144]",25226,"[-0.8003989458084106, 2.5922458171844482, 10.07479476928711, 4.19561767578125]","[-0.5217871069908142, 0.2760500907897949, 0.4779551327228546, -0.3370855152606964]",-9.118637,-7.9516907,intuitive,False,-18.237274,-31.806763,correct,True,-9.602672,-12.629265,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,3,9.36384,6067,"[0.787632405757904, 2.9488539695739746]","[-3.0286080837249756, 0.37714844942092896]",1429,"[1.900348424911499, 2.0632448196411133, 7.810506820678711, 3.5919227600097656]","[-1.8549362421035767, -1.5564831495285034, 4.531770706176758, -2.051856756210327]",-9.374895,-7.460775,intuitive,False,-18.74979,-29.8431,correct,True,-10.157164,-9.044448,intuitive,False,9.059295,7259,"[1.0592312812805176, 3.1178841590881348]","[2.0520474910736084, -0.03367060422897339]",23919,"[-0.8726345300674438, 2.1709349155426025, 8.688953399658203, 3.2781267166137695]","[0.9748671054840088, -1.557612419128418, 4.767343044281006, -0.820688009262085]",-9.492681,-8.221141,intuitive,False,-18.985361,-32.884563,correct,True,-10.434252,-12.366118,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,4,9.327709,20064,"[-0.7624409198760986, 2.5573599338531494]","[3.9813969135284424, 1.7295753955841064]",6777,"[0.73159259557724, 0.8362338542938232, 8.401172637939453, 1.4903182983398438]","[-1.1749517917633057, 0.7782573699951172, 0.20764939486980438, -1.6939077377319336]",-10.282916,-8.356894,intuitive,False,-20.565832,-33.427574,correct,True,-11.752384,-10.258351,intuitive,False,9.02186,3886,"[1.6955047845840454, 2.6079423427581787]","[3.404169797897339, 2.0487239360809326]",20093,"[-0.35853034257888794, 0.8714077472686768, 9.449501991271973, 2.2834792137145996]","[-0.9598203301429749, -0.47095462679862976, 2.3088552951812744, -1.1884585618972778]",-9.46703,-8.43951,intuitive,False,-18.93406,-33.75804,correct,True,-9.836736,-11.89077,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,5,9.333073,5134,"[1.0391966104507446, 2.860959768295288]","[-0.9728637933731079, 0.3440952003002167]",11797,"[0.14865416288375854, 1.0814166069030762, 7.1643242835998535, 0.7729982137680054]","[-2.175555944442749, -0.9877186417579651, 1.209945797920227, 0.2647632658481598]",-9.297594,-8.90275,intuitive,False,-18.595188,-35.611,correct,True,-10.004844,-10.895387,correct,True,8.938617,1370,"[2.6320717334747314, 3.088144302368164]","[-0.7311932444572449, -0.29124000668525696]",23576,"[-0.6418406963348389, 0.6109786629676819, 8.973213195800781, 1.5763754844665527]","[-2.6471688747406006, 0.7176203727722168, 1.5035765171051025, 0.5678920149803162]",-8.79541,-8.898373,correct,True,-17.59082,-35.59349,correct,True,-9.051506,-12.325418,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,6,9.234167,11192,"[0.35752731561660767, 2.6894068717956543]","[0.44452860951423645, 0.09571177512407303]",23492,"[-1.003113865852356, 0.5661419630050659, 6.5109758377075195, 0.8341381549835205]","[-2.1073431968688965, -0.5466178059577942, -0.9867417812347412, -1.487253189086914]",-9.763341,-9.584933,intuitive,False,-19.526682,-38.339733,correct,True,-10.883047,-12.243689,correct,True,8.749569,3369,"[1.990596055984497, 2.438472032546997]","[2.2692766189575195, -0.8343938589096069]",28750,"[-1.488523006439209, 0.8843722343444824, 8.237256050109863, 1.6848342418670654]","[0.34481877088546753, -0.22212214767932892, 1.6419020891189575, 1.1176837682724]",-9.517716,-9.236531,intuitive,False,-19.035433,-36.946125,correct,True,-9.792187,-13.271306,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,7,9.235617,11752,"[0.5110303163528442, 2.3571600914001465]","[3.587836265563965, -1.562301754951477]",29334,"[-1.840998649597168, 0.24942822754383087, 5.229332447052002, 0.1672104448080063]","[-0.011186103336513042, -1.0215147733688354, 0.9158422946929932, -0.32267820835113525]",-9.860992,-10.3817835,correct,True,-19.721985,-41.527134,correct,True,-10.952798,-13.304827,correct,True,8.726567,1621,"[2.464919090270996, 1.7943276166915894]","[0.8222312331199646, -1.3034451007843018]",26754,"[-1.1676908731460571, 0.6916727423667908, 7.989796161651611, 2.0717639923095703]","[1.4109437465667725, -1.5760347843170166, 2.662404775619507, -2.4686875343322754]",-9.582478,-9.154669,intuitive,False,-19.164955,-36.618675,correct,True,-9.219668,-12.852279,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,8,9.10039,1647,"[2.4303252696990967, 1.2946665287017822]","[-3.5189599990844727, 0.5079091787338257]",27514,"[-1.4124716520309448, -0.3386913537979126, 5.327352523803711, -0.023389603942632675]","[1.023866891860962, -1.7557464838027954, -0.7995828986167908, 0.13290683925151825]",-9.496788,-10.4214735,correct,True,-18.993576,-41.685894,correct,True,-9.145651,-12.988447,correct,True,8.397279,1360,"[2.4975264072418213, 0.7249704599380493]","[-1.9465223550796509, 1.1853333711624146]",22317,"[-0.5885067582130432, -0.2272396981716156, 8.420125007629395, 0.3650168180465698]","[0.04023674502968788, -2.994335412979126, 1.2284226417541504, 0.4954218566417694]",-10.056709,-9.576729,intuitive,False,-20.113419,-38.306915,correct,True,-9.18241,-12.268443,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,9,9.158344,9023,"[0.7690150737762451, 1.3939398527145386]","[-1.688522219657898, -0.2217094600200653]",23283,"[-0.8706431984901428, -1.0598517656326294, 4.783919334411621, 0.03391217067837715]","[1.0778096914291382, 1.0506612062454224, 0.9701889753341675, 2.492494821548462]",-10.234762,-10.589971,correct,True,-20.469524,-42.359882,correct,True,-10.667925,-12.307583,correct,True,8.753519,4015,"[1.6465771198272705, 1.1504713296890259]","[-0.15174327790737152, -1.028285264968872]",21512,"[-0.519408643245697, -1.3690088987350464, 8.39359188079834, 0.5676133036613464]","[2.4669246673583984, 1.5451335906982422, 0.6156622171401978, -0.4317505657672882]",-10.1957245,-9.761541,intuitive,False,-20.391449,-39.046165,correct,True,-9.952463,-12.118448,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,10,9.2084,14759,"[0.012282028794288635, 1.2299312353134155]","[2.1330387592315674, -0.42033806443214417]",18270,"[-0.3618643283843994, -0.5640836954116821, 4.887221336364746, 0.9459524750709534]","[-0.08925636857748032, 2.426095962524414, 0.3755394518375397, 0.0924328938126564]",-10.64894,-10.07505,intuitive,False,-21.29788,-40.3002,correct,True,-11.313423,-11.68757,correct,True,8.84192,4216,"[1.457428216934204, 0.7204473614692688]","[0.41907164454460144, -0.711991012096405]",12783,"[0.2760094106197357, -0.6633014678955078, 8.0109224319458, 0.39371639490127563]","[-0.4999280273914337, 0.17982955276966095, 0.3724929690361023, -0.3578534722328186]",-10.465784,-9.429161,intuitive,False,-20.931568,-37.716644,correct,True,-9.97847,-11.159887,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,11,9.213921,7852,"[0.8228544592857361, 0.9556426405906677]","[1.299756407737732, -0.08607085049152374]",18193,"[-0.3669503331184387, 0.4024171829223633, 4.7271647453308105, 0.9584539532661438]","[0.24961388111114502, 0.22776144742965698, 5.411004066467285, -1.1087172031402588]",-10.417367,-9.836342,intuitive,False,-20.834734,-39.345367,correct,True,-10.496021,-11.685825,correct,True,9.03505,4722,"[1.4194849729537964, 0.44886356592178345]","[1.5763370990753174, 1.0597450733184814]",15227,"[0.09470037370920181, -0.5700826644897461, 7.595988750457764, 0.25149640440940857]","[2.5305333137512207, 0.5226197838783264, 6.737613677978516, -3.4463021755218506]",-10.688757,-9.610115,intuitive,False,-21.377514,-38.44046,correct,True,-10.038595,-11.36338,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,12,9.2308035,5399,"[1.2762635946273804, 0.8955137729644775]","[-1.1245412826538086, 0.4249054789543152]",17673,"[-0.24172337353229523, 0.48559263348579407, 6.157866954803467, 0.4658219516277313]","[0.7250270247459412, 2.200481653213501, -2.502439022064209, 0.3444523811340332]",-10.378973,-9.565012,intuitive,False,-20.757946,-38.260048,correct,True,-10.100783,-11.618771,correct,True,9.025662,3484,"[1.7322351932525635, 0.7965951561927795]","[0.19934096932411194, -0.7233076095581055]",8791,"[0.8617150783538818, -0.3215722143650055, 9.256583213806152, -1.2078651189804077]","[0.10523871332406998, 2.2687952518463135, -0.442414790391922, 2.121091604232788]",-10.429706,-9.3839655,intuitive,False,-20.859411,-37.535862,correct,True,-9.787451,-10.657971,correct,True,The capital
capitals-recall,31,state,New Mexico,Santa Fe,Albuquerque,,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,13,9.237555,9462,"[0.7241077423095703, 1.005484938621521]","[5.558983325958252, -1.6098476648330688]",15224,"[0.06455205380916595, 1.521375298500061, 5.028355121612549, 0.5878162384033203]","[0.09847719222307205, 1.4229086637496948, -1.1661896705627441, 0.18791131675243378]",-10.609398,-9.528721,intuitive,False,-21.218796,-38.114883,correct,True,-10.6910515,-11.350607,correct,True,8.9593935,3392,"[1.732561707496643, 0.43188321590423584]","[-1.609877586364746, 1.4837015867233276]",8522,"[0.8634549975395203, 0.5899145007133484, 8.620328903198242, -0.1970774382352829]","[-1.4124399423599243, 0.6801137924194336, -1.3104372024536133, 1.359994649887085]",-10.610177,-9.050648,intuitive,False,-21.220354,-36.20259,correct,True,-9.771078,-10.640185,correct,True,The capital
