task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,0,8.618336,1435,"[1.5206602811813354, -0.27692389488220215, 4.798911094665527]","[-0.016601230949163437, 2.6925108432769775, 3.7078988552093506]",9872,[-0.19746331870555878],[2.205233097076416],-8.841414,-10.869746,correct,True,-26.524242,-10.869746,intuitive,False,-9.151622,-10.869746,correct,True,8.7848835,10239,"[0.4580381214618683, 0.1913420855998993, 4.312386989593506]","[1.2149174213409424, 2.6406588554382324, 3.369839668273926]",6087,[1.1309770345687866],[2.2808661460876465],-9.483485,-10.410257,correct,True,-28.450457,-10.410257,intuitive,False,-11.083197,-10.410257,intuitive,False,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,1,8.312526,3999,"[1.3534808158874512, 1.2893439531326294, 5.7821550369262695]","[-2.5320870876312256, 4.312429904937744, 4.828765392303467]",4097,[1.3347996473312378],[0.9390627145767212],-8.62899,-10.051672,correct,True,-25.88697,-10.051672,intuitive,False,-10.032991,-10.051672,correct,True,7.561443,9504,"[1.1784441471099854, 1.722100853919983, 5.406860828399658]","[-1.7824805974960327, -0.03864597529172897, 2.18587064743042]",3612,[2.3781089782714844],[1.29356849193573],-9.046712,-10.18386,correct,True,-27.140137,-10.18386,intuitive,False,-11.383525,-10.18386,intuitive,False,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,2,8.678335,15291,"[-0.2125481516122818, 2.854501724243164, 7.243428707122803]","[1.4077882766723633, 5.6293535232543945, 3.8856804370880127]",4427,[1.44625723361969],[-0.10693872720003128],-8.435117,-10.067598,correct,True,-25.305351,-10.067598,intuitive,False,-11.726403,-10.067598,intuitive,False,8.166923,17733,"[0.15550538897514343, 1.4539985656738281, 5.104122638702393]","[1.760792851448059, 2.6987829208374023, 4.903968334197998]",3803,[2.4406421184539795],[0.3308802843093872],-9.78793,-10.110178,correct,True,-29.363789,-10.110178,intuitive,False,-12.395316,-10.110178,intuitive,False,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,3,8.754969,10342,"[0.41148629784584045, 4.7768778800964355, 7.679886341094971]","[2.4441781044006348, 6.036330223083496, 5.116581439971924]",6000,[1.0901576280593872],[-1.36661696434021],-7.40832,-10.363011,correct,True,-22.22496,-10.363011,intuitive,False,-11.041683,-10.363011,intuitive,False,7.861866,11125,"[0.9694111347198486, 2.6784536838531494, 6.748037815093994]","[1.4988188743591309, 3.8279218673706055, 4.907773017883301]",5473,[1.9239795207977295],[-1.5231330394744873],-8.634933,-10.581091,correct,True,-25.9048,-10.581091,intuitive,False,-11.53566,-10.581091,intuitive,False,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,4,8.577156,2200,"[2.032829523086548, 6.8435282707214355, 8.416866302490234]","[0.00780450040474534, 1.2973917722702026, 2.8235678672790527]",13121,[-0.2805209457874298],[1.155570387840271],-6.0753913,-11.6834955,correct,True,-18.226173,-11.6834955,intuitive,False,-9.370145,-11.6834955,correct,True,8.061556,7659,"[1.4637163877487183, 4.415194511413574, 7.682052135467529]","[0.10673262923955917, 4.786933422088623, 1.1561594009399414]",11673,[0.8226587772369385],[1.7250430583953857],-7.6837068,-11.601847,correct,True,-23.05112,-11.601847,intuitive,False,-10.960789,-11.601847,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,5,8.506372,3964,"[1.6268597841262817, 6.67439079284668, 8.097929954528809]","[-3.1501283645629883, -0.45864957571029663, 0.6122325658798218]",9823,[0.4249667525291443],[2.2076966762542725],-6.472309,-11.188553,correct,True,-19.416927,-11.188553,intuitive,False,-9.98666,-11.188553,correct,True,8.143181,9458,"[1.2167110443115234, 6.191905975341797, 6.635026454925537]","[0.6949326395988464, 1.5652685165405273, 3.4182794094085693]",8065,[1.451162338256836],[-3.309901475906372],-7.5411315,-11.034122,correct,True,-22.623394,-11.034122,intuitive,False,-11.268573,-11.034122,intuitive,False,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,6,8.6808405,16983,"[-0.27569252252578735, 5.2821574211120605, 7.070400714874268]","[0.7703537940979004, -2.5988917350769043, -0.06893507391214371]",5687,[1.513288974761963],[-0.22851023077964783],-8.046182,-10.382753,correct,True,-24.138546,-10.382753,intuitive,False,-12.171736,-10.382753,intuitive,False,8.304264,8310,"[1.330596685409546, 6.133593559265137, 6.954812526702881]","[-1.564306378364563, 0.5315970778465271, 0.34110650420188904]",18514,[-0.14270029962062836],[1.1796797513961792],-7.434526,-12.492205,correct,True,-22.303577,-12.492205,intuitive,False,-11.018908,-12.492205,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,7,8.506781,14931,"[0.1817486733198166, 3.4637794494628906, 6.1680803298950195]","[-0.22991633415222168, 1.867573618888855, 1.7685800790786743]",8025,[1.2087880373001099],[2.2587358951568604],-8.998859,-10.889208,correct,True,-26.996578,-10.889208,intuitive,False,-11.916248,-10.889208,intuitive,False,8.421438,14276,"[0.4983721971511841, 5.738409042358398, 6.427107810974121]","[-0.3922322690486908, -1.3272337913513184, 2.3971314430236816]",15271,[0.358793169260025],[0.4072209894657135],-8.060178,-11.99062,correct,True,-24.180534,-11.99062,intuitive,False,-11.85104,-11.99062,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,8,8.409236,16906,"[0.0497552715241909, 3.9712085723876953, 6.191091060638428]","[-1.657214641571045, 0.3962290287017822, -0.5137816667556763]",4151,[2.1833572387695312],[2.4273550510406494],-8.869719,-10.105355,correct,True,-26.609156,-10.105355,intuitive,False,-12.238958,-10.105355,intuitive,False,8.468686,16403,"[0.2904491424560547, 4.641463756561279, 6.832520961761475]","[-0.21899347007274628, 0.9609757661819458, 2.702965497970581]",15085,[0.47245708107948303],[1.3985562324523926],-8.472113,-11.939717,correct,True,-25.416338,-11.939717,intuitive,False,-12.121724,-11.939717,intuitive,False,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,9,8.538792,22966,"[-0.7713437676429749, 3.7026853561401367, 5.428664207458496]","[-1.0377395153045654, -1.1188089847564697, 1.4090267419815063]",1856,[3.1197218894958496],[1.2467318773269653],-9.464075,-9.244593,intuitive,False,-28.392225,-9.244593,intuitive,False,-13.135658,-9.244593,intuitive,False,8.613318,16728,"[0.19141262769699097, 4.64105224609375, 6.962751388549805]","[0.020793605595827103, 0.26378771662712097, 1.629382610321045]",11629,[0.8915050029754639],[-0.16315428912639618],-8.275556,-11.40617,correct,True,-24.826668,-11.40617,intuitive,False,-12.106262,-11.40617,intuitive,False,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,10,8.508303,25182,"[-1.1536650657653809, 2.8049721717834473, 5.558779716491699]","[0.5384348630905151, 2.913926362991333, 6.264770030975342]",1400,[3.334975004196167],[-1.6225357055664062],-9.728313,-9.010685,intuitive,False,-29.18494,-9.010685,intuitive,False,-13.499326,-9.010685,intuitive,False,8.663125,15681,"[0.18125124275684357, 4.365971088409424, 7.216476917266846]","[-0.07854518294334412, -0.07664904743432999, 6.416544437408447]",11502,[0.7622398138046265],[1.4582659006118774],-8.205543,-11.339544,correct,True,-24.616629,-11.339544,intuitive,False,-11.920532,-11.339544,intuitive,False,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,11,8.559108,21481,"[-0.8057929873466492, 3.9609127044677734, 7.332926273345947]","[3.5499279499053955, -2.2806668281555176, 6.871301651000977]",3104,[2.298157215118408],[3.90088152885437],-8.532565,-9.7598,correct,True,-25.597694,-9.7598,intuitive,False,-12.86375,-9.7598,intuitive,False,8.673618,14682,"[0.13754414021968842, 4.148087978363037, 8.857800483703613]","[2.5371503829956055, 0.4585215747356415, 7.618950843811035]",7743,[1.1589341163635254],[2.0128164291381836],-7.6398873,-10.734675,correct,True,-22.919662,-10.734675,intuitive,False,-11.756065,-10.734675,intuitive,False,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,12,8.45131,8125,"[0.9407421946525574, 2.7206854820251465, 9.109498977661133]","[-2.647432565689087, 0.7994837164878845, 9.19923210144043]",354,[3.922792673110962],[0.9483399391174316],-7.844523,-7.9252305,correct,True,-23.53357,-7.9252305,intuitive,False,-10.907282,-7.9252305,intuitive,False,8.690169,9219,"[0.8810135126113892, 4.078505992889404, 10.546913146972656]","[0.205938920378685, -1.2252062559127808, 9.438213348388672]",4780,[1.6925742626190186],[4.146440029144287],-6.984341,-10.162149,correct,True,-20.953024,-10.162149,intuitive,False,-10.973711,-10.162149,intuitive,False,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,13,8.406787,18268,"[-0.35133302211761475, 2.812222480773926, 11.557668685913086]","[0.7481113076210022, 0.7132105827331543, -2.5058469772338867]",400,[3.9599387645721436],[0.6278254389762878],-7.653057,-8.074138,correct,True,-22.959171,-8.074138,intuitive,False,-12.38541,-8.074138,intuitive,False,8.474599,10626,"[0.8580849170684814, 3.3149733543395996, 12.791328430175781]","[1.0284769535064697, 6.9690165519714355, -1.4586001634597778]",1188,[3.2406718730926514],[-0.19191837310791016],-6.795229,-8.911456,correct,True,-20.385687,-8.911456,intuitive,False,-11.294044,-8.911456,intuitive,False,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,14,7.9890337,15370,"[-0.037582870572805405, 2.960304021835327, 10.128289222717285]","[0.7752038836479187, 1.259265422821045, 10.82407283782959]",296,[4.129922389984131],[-2.2367682456970215],-7.904819,-7.922218,correct,True,-23.714457,-7.922218,intuitive,False,-12.089724,-7.922218,intuitive,False,7.7647543,8316,"[1.1407012939453125, 5.71232271194458, 11.360194206237793]","[4.445138931274414, -3.543579339981079, 9.922257423400879]",1466,[2.9848976135253906],[-1.2046411037445068],-6.1944575,-9.263582,correct,True,-18.583372,-9.263582,intuitive,False,-11.107779,-9.263582,intuitive,False,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,15,8.090254,11930,"[0.29112231731414795, 3.0623769760131836, 13.086116790771484]","[0.00412050960585475, 1.990848183631897, 8.254910469055176]",1266,[2.779346466064453],[7.064193248748779],-6.980715,-9.021113,correct,True,-20.942144,-9.021113,intuitive,False,-11.509337,-9.021113,intuitive,False,6.653354,1228,"[3.0016393661499023, 3.7576498985290527, 13.800175666809082]","[2.8711776733398438, -1.3797950744628906, 7.824150562286377]",4207,[1.818162202835083],[0.0003375181113369763],-5.834837,-10.535804,correct,True,-17.50451,-10.535804,intuitive,False,-9.352328,-10.535804,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,16,5.9695005,13404,"[0.2424173653125763, 3.399028778076172, 14.428366661071777]","[1.0548704862594604, 1.160688877105713, 9.717215538024902]",60,[5.462792873382568],[4.980398178100586],-6.9610806,-7.064191,correct,True,-20.883242,-7.064191,intuitive,False,-12.284566,-7.064191,intuitive,False,4.2525554,390,"[3.715097665786743, 2.5493338108062744, 14.861187934875488]","[0.43485787510871887, 2.373108148574829, 9.411109924316406]",4383,[1.588154673576355],[0.09561267495155334],-6.162939,-11.414813,correct,True,-18.488817,-11.414813,intuitive,False,-9.287871,-11.414813,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,17,1.63352,10745,"[0.6953458786010742, 3.4294254779815674, 16.69965934753418]","[0.8302811980247498, 2.131739616394043, 6.112455368041992]",24,[6.973623275756836],[4.816323280334473],-7.54034,-7.593523,correct,True,-22.62102,-7.593523,intuitive,False,-13.871814,-7.593523,intuitive,False,3.1970148,516,"[3.419687271118164, 3.1054937839508057, 17.084259033203125]","[1.3827024698257446, -0.024554822593927383, 5.302027702331543]",4372,[1.428460955619812],[3.488759994506836],-6.44339,-11.928719,correct,True,-19.33017,-11.928719,intuitive,False,-9.937495,-11.928719,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,18,0.85711074,8566,"[0.9190491437911987, 3.7686474323272705, 16.818944931030273]","[-0.19515374302864075, 1.17826509475708, 9.046104431152344]",15,[7.828212738037109],[1.6948928833007812],-7.837269,-8.069022,correct,True,-23.511806,-8.069022,intuitive,False,-14.978195,-8.069022,intuitive,False,3.761139,584,"[3.442441701889038, 2.6876168251037598, 16.877222061157227]","[0.7035712003707886, 1.4555691480636597, 8.982239723205566]",1862,[2.3839571475982666],[1.031872272491455],-7.000653,-10.91889,correct,True,-21.001959,-10.91889,intuitive,False,-9.860406,-10.91889,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,19,1.8777268,9340,"[0.7636045813560486, 3.616192579269409, 18.426530838012695]","[2.3693294525146484, 5.154996871948242, 4.012446403503418]",18,[7.644484043121338],[13.683751106262207],-7.455978,-6.9664326,intuitive,False,-22.367933,-6.9664326,intuitive,False,-13.847316,-6.9664326,intuitive,False,4.2807794,884,"[3.266209125518799, 2.7958450317382812, 18.508813858032227]","[0.6163638830184937, -0.7245826125144958, 3.224687337875366]",2170,[2.42533540725708],[-1.1387484073638916],-6.5202317,-10.892607,correct,True,-19.560696,-10.892607,intuitive,False,-10.051734,-10.892607,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,20,1.3239899,4843,"[1.603390097618103, 5.332557678222656, 18.27224349975586]","[1.8479973077774048, 3.790844678878784, 7.980162143707275]",5,[11.944804191589355],[14.395834922790527],-7.6290374,-4.507395,intuitive,False,-22.887112,-4.507395,intuitive,False,-14.848812,-4.507395,intuitive,False,2.5835433,1173,"[3.0312693119049072, 2.005350112915039, 18.24293327331543]","[3.4240379333496094, 0.8217734098434448, 7.983425617218018]",4043,[1.752341866493225],[-0.8639956712722778],-8.787549,-12.997788,correct,True,-26.362648,-12.997788,intuitive,False,-11.718861,-12.997788,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,21,1.2975396,3346,"[2.0456271171569824, 5.966726779937744, 19.21611213684082]","[1.5660921335220337, 5.592255592346191, 4.353579998016357]",3,[15.486071586608887],[4.680617809295654],-8.590493,-2.4180775,intuitive,False,-25.771479,-2.4180775,intuitive,False,-15.85853,-2.4180775,intuitive,False,2.8743908,542,"[3.6823225021362305, 2.0430715084075928, 19.230392456054688]","[-1.2036887407302856, 1.500056266784668, 3.996885061264038]",5681,[1.299457311630249],[0.8658022880554199],-8.547835,-13.184887,correct,True,-25.643507,-13.184887,intuitive,False,-10.802018,-13.184887,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,22,1.8402367,2473,"[2.3110573291778564, 7.08224630355835, 19.46762466430664]","[7.813055038452148, 10.48384952545166, 5.302251815795898]",1,[15.311241149902344],[9.764963150024414],-7.165155,-0.66083854,intuitive,False,-21.495464,-0.66083854,intuitive,False,-13.661019,-0.66083854,intuitive,False,1.7763146,1004,"[3.1017959117889404, 2.2749862670898438, 19.501922607421875]","[0.02637408673763275, 5.146171569824219, 4.402253150939941]",5127,[1.4101148843765259],[2.0394012928009033],-8.673657,-13.956052,correct,True,-26.020971,-13.956052,intuitive,False,-12.264372,-13.956052,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,23,1.176214,402,"[4.32972526550293, 9.715447425842285, 19.985881805419922]","[7.308612823486328, 7.894057273864746, 6.764986991882324]",1,[16.90562629699707],[3.961583375930786],-6.115498,-0.39449972,intuitive,False,-18.346495,-0.39449972,intuitive,False,-12.970398,-0.39449972,intuitive,False,1.0809853,1370,"[2.911878824234009, 3.4676339626312256, 19.85686492919922]","[1.9591361284255981, 5.141819000244141, 5.901577472686768]",4114,[1.749426007270813],[-1.05217444896698],-8.227012,-14.48308,correct,True,-24.681034,-14.48308,intuitive,False,-13.320629,-14.48308,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,24,1.1129586,88,"[6.005123615264893, 11.32002067565918, 20.984539031982422]","[8.96027946472168, 10.723690032958984, 13.03955078125]",1,[16.533809661865234],[-2.67484974861145],-4.5797944,-0.32797742,intuitive,False,-13.739383,-0.32797742,intuitive,False,-10.856657,-0.32797742,intuitive,False,1.3778342,863,"[3.1396567821502686, 4.570579528808594, 20.585243225097656]","[-0.9263896346092224, 4.910251140594482, 10.32251262664795]",4789,[1.3841661214828491],[0.9576917290687561],-7.019645,-14.258851,correct,True,-21.058935,-14.258851,intuitive,False,-12.503351,-14.258851,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,25,1.712111,23,"[7.860245704650879, 13.556924819946289, 23.386205673217773]","[10.989109992980957, 11.147623062133789, 2.9012279510498047]",1,[14.86095142364502],[-3.022069215774536],-2.8631508,-0.8258888,intuitive,False,-8.589453,-0.8258888,intuitive,False,-7.8265867,-0.8258888,intuitive,False,1.3075225,1174,"[2.7899837493896484, 5.575711250305176, 22.256006240844727]","[1.5236493349075317, 2.0374155044555664, 3.2450759410858154]",4246,[1.4899132251739502],[-2.044584274291992],-6.595218,-14.023084,correct,True,-19.785654,-14.023084,intuitive,False,-12.723006,-14.023084,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,26,2.2922084,5,"[9.975166320800781, 16.04976463317871, 23.253761291503906]","[3.971309185028076, 9.4525785446167, 4.75313663482666]",2,[13.341760635375977],[-2.9379723072052],-1.510914,-1.1067597,intuitive,False,-4.532742,-1.1067597,intuitive,False,-4.473352,-1.1067597,intuitive,False,1.1154921,814,"[2.9321107864379883, 5.829326629638672, 22.3050594329834]","[0.8323668241500854, 0.44893768429756165, 3.1495652198791504]",5221,[1.047995686531067],[-0.6806427240371704],-6.5125027,-14.787834,correct,True,-19.537508,-14.787834,intuitive,False,-12.903723,-14.787834,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,27,3.8662739,5,"[10.255797386169434, 18.045366287231445, 23.387508392333984]","[26.90118408203125, 12.616785049438477, 2.152143716812134]",1,[11.907683372497559],[1.8794233798980713],-1.0474802,-1.4841793,correct,True,-3.1424408,-1.4841793,intuitive,False,-3.1360636,-1.4841793,intuitive,False,2.4707246,671,"[2.985222101211548, 5.628307819366455, 22.12527847290039]","[3.508610725402832, 5.119210243225098, 0.8708598613739014]",5308,[0.8848813772201538],[-1.0135239362716675],-6.155781,-13.434215,correct,True,-18.467342,-13.434215,intuitive,False,-11.333876,-13.434215,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,28,0.2973703,1,"[16.321500778198242, 21.16221046447754, 22.626211166381836]","[4.069468021392822, 18.424945831298828, 7.919325351715088]",2,[11.070740699768066],[-1.716344952583313],-0.011525019,-5.2848983,correct,True,-0.034575056,-5.2848983,correct,True,-0.034140136,-5.2848983,correct,True,2.3635569,340,"[3.463223695755005, 6.613974571228027, 21.221179962158203]","[2.6640591621398926, 9.651036262512207, 4.898382186889648]",5626,[0.628244936466217],[-1.7513259649276733],-5.6003795,-13.568995,correct,True,-16.801138,-13.568995,intuitive,False,-10.7340145,-13.568995,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,29,0.386537,1,"[16.018810272216797, 26.299942016601562, 23.436203002929688]","[16.658916473388672, -6.6640448570251465, 1.7165474891662598]",3,[9.90766716003418],[3.3700366020202637],-0.016091319,-6.159341,correct,True,-0.048273955,-6.159341,correct,True,-0.04820696,-6.159341,correct,True,2.3723552,222,"[3.820631265640259, 8.935087203979492, 21.350202560424805]","[9.247782707214355, 1.0488746166229248, -0.48474401235580444]",5994,[0.2463548332452774],[-1.7458831071853638],-4.8491397,-13.755993,correct,True,-14.547419,-13.755993,intuitive,False,-10.181718,-13.755993,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,30,0.05230159,1,"[20.376544952392578, 21.91537094116211, 22.36180877685547]","[2.404733896255493, 12.994475364685059, 16.110414505004883]",16,[10.176544189453125],[4.56400728225708],-0.002518686,-10.205655,correct,True,-0.007556058,-10.205655,correct,True,-0.0056583234,-10.205655,correct,True,2.2269642,49,"[6.195160388946533, 8.454292297363281, 20.056337356567383]","[-1.3140296936035156, 1.7087154388427734, 15.253777503967285]",5461,[-0.27034908533096313],[-1.431488037109375],-4.102463,-14.00097,correct,True,-12.307388,-14.00097,correct,True,-7.5354586,-14.00097,correct,True,The capital
capitals-recall,33,state,North Carolina,Raleigh,Charlotte,,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,31,3.3875933,1,"[15.294428825378418, 24.292282104492188, 25.463727951049805]",,26,[10.363842010498047],,-0.3308384,-5.921231,correct,True,-0.99251527,-5.921231,correct,True,-0.99064267,-5.921231,correct,True,3.0454955,108,"[3.7770185470581055, 7.384530067443848, 23.875850677490234]",,4275,[-1.4047856330871582],,-3.899008,-13.097648,correct,True,-11.697024,-13.097648,correct,True,-7.9158406,-13.097648,correct,True,The capital
capitals-recall,34,state,North Dakota,Bismarck,Fargo,,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,0,8.579246,140,"[3.0470080375671387, 0.7929626107215881, 2.1757235527038574, 1.4382920265197754]","[-0.002754471730440855, 1.5205421447753906, 3.838688611984253, 3.532341718673706]",1300,"[1.5953631401062012, 2.244847297668457]","[-0.48698288202285767, -0.35137084126472473]",-9.133467,-9.010807,intuitive,False,-36.533867,-18.021614,intuitive,False,-7.644513,-9.096158,correct,True,8.7848835,5481,"[1.2528491020202637, 1.268768072128296, 2.32129168510437, 1.1074470281600952]","[-2.8690905570983887, 1.1556710004806519, 3.0592222213745117, 3.5103344917297363]",17661,"[-0.5406946539878845, 2.212524890899658]","[-1.458876371383667, -0.4173714518547058]",-9.708965,-10.53096,correct,True,-38.83586,-21.06192,intuitive,False,-10.288386,-12.08193,correct,True,The capital
capitals-recall,34,state,North Dakota,Bismarck,Fargo,,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,1,8.286423,813,"[2.703122854232788, 1.4428378343582153, 4.114173412322998, 3.623548746109009]","[-1.9728176593780518, 2.3154804706573486, 2.651428699493408, 1.741297960281372]",5217,"[1.0840377807617188, 1.5161099433898926]","[-1.412756323814392, 0.8653327822685242]",-8.582039,-10.127836,correct,True,-34.328156,-20.255672,intuitive,False,-8.68434,-10.303425,correct,True,7.5614414,26080,"[-1.355724573135376, 1.6964191198349, 3.744762659072876, 3.4868507385253906]","[-1.3293077945709229, 2.54274582862854, 0.5888105630874634, 2.0349440574645996]",26334,"[-1.4093736410140991, 1.51585853099823]","[-1.04226815700531, -2.1648168563842773]",-9.942682,-11.922945,correct,True,-39.77073,-23.84589,intuitive,False,-13.917694,-13.971342,correct,True,The capital
capitals-recall,34,state,North Dakota,Bismarck,Fargo,,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,2,8.604353,6914,"[0.9939483404159546, 2.146218776702881, 4.621114730834961, 3.6529581546783447]","[-1.162459373474121, 2.043712854385376, 0.030322406440973282, 0.15079303085803986]",13192,"[0.08739267289638519, 1.6836152076721191]","[-0.8311209082603455, -0.6671968102455139]",-9.052543,-10.808653,correct,True,-36.21017,-21.617306,intuitive,False,-10.567021,-11.4735775,correct,True,8.166926,28022,"[-1.6487635374069214, 2.740995168685913, 2.8601834774017334, 3.7899246215820312]","[1.0090502500534058, 1.3299620151519775, 0.8311998248100281, -0.5258350968360901]",27715,"[-1.566306233406067, 0.22458478808403015]","[0.06026298925280571, 2.4539382457733154]",-10.381418,-12.85055,correct,True,-41.525673,-25.7011,intuitive,False,-14.199584,-14.117126,intuitive,False,The capital
