task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,condition,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",1,8.777838,27134,"[-2.3721723556518555, 4.685877323150635]","[0.34681427478790283, 1.8922172784805298]",1891,[1.8500782251358032],[-1.7252519130706787],-10.31374,-9.257467,intuitive,False,-20.62748,-9.257467,intuitive,False,-13.479718,-9.257467,intuitive,False,7.561444,10959,"[0.9545340538024902, 5.6879472732543945]","[-0.28243693709373474, 1.1996923685073853]",3852,[2.3128058910369873],[1.9508907794952393],-8.857802,-10.249163,correct,True,-17.715605,-10.249163,intuitive,False,-11.607435,-10.249163,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",2,8.902527,23499,"[-1.563008427619934, 4.636340141296387]","[-3.3628103733062744, -1.8446518182754517]",8098,[0.5233750939369202],[1.8534740209579468],-9.896883,-10.6412,correct,True,-19.793766,-10.6412,intuitive,False,-12.727583,-10.6412,intuitive,False,8.166924,14141,"[0.631015956401825, 5.270503997802734]","[5.8018670082092285, -0.6444658041000366]",3047,[2.674924850463867],[1.359720230102539],-9.236851,-9.875896,correct,True,-18.473701,-9.875896,intuitive,False,-11.919806,-9.875896,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",3,8.606559,28719,"[-2.6204285621643066, 2.4198384284973145]","[0.9351973533630371, 2.6264634132385254]",4557,[1.1889362335205078],[1.2676482200622559],-11.57653,-10.071799,intuitive,False,-23.15306,-10.071799,intuitive,False,-13.881165,-10.071799,intuitive,False,7.861868,1479,"[3.2799229621887207, 3.538264036178589]","[1.5299490690231323, 2.4036307334899902]",2944,[2.5940024852752686],[0.1462535858154297],-8.7641325,-9.911068,correct,True,-17.528265,-9.911068,intuitive,False,-9.225147,-9.911068,correct,True,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",4,8.64203,17445,"[-1.1190316677093506, 3.1117289066314697]","[1.1607401371002197, -0.4605019986629486]",2770,[1.6245144605636597],[4.1554155349731445],-10.449068,-9.583083,intuitive,False,-20.898136,-9.583083,intuitive,False,-12.32663,-9.583083,intuitive,False,8.061558,1388,"[3.312915563583374, 3.884796619415283]","[2.8478798866271973, 0.2003020942211151]",4431,[2.1276071071624756],[-0.445331871509552],-8.472494,-10.296898,correct,True,-16.944988,-10.296898,intuitive,False,-9.111589,-10.296898,correct,True,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",5,8.786873,12634,"[-0.23185892403125763, 2.4232404232025146]","[1.4783717393875122, 4.011709213256836]",279,[3.535947561264038],[1.8464560508728027],-10.400528,-7.724267,intuitive,False,-20.801056,-7.724267,intuitive,False,-11.492073,-7.724267,intuitive,False,8.143179,742,"[3.954948902130127, 3.3210010528564453]","[0.5507354140281677, 3.6398746967315674]",7843,[1.491845726966858],[0.0806778147816658],-8.52673,-10.993439,correct,True,-17.05346,-10.993439,intuitive,False,-8.530335,-10.993439,correct,True,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",6,8.7798815,9259,"[0.5424625277519226, 4.1562371253967285]","[0.22341181337833405, -3.1573235988616943]",254,[3.917818546295166],[-0.529094934463501],-9.340134,-7.6030345,intuitive,False,-18.680267,-7.6030345,intuitive,False,-10.978391,-7.6030345,intuitive,False,8.304264,958,"[3.6112518310546875, 4.624813079833984]","[1.6928799152374268, 3.871480941772461]",8453,[1.3090940713882446],[0.17889080941677094],-8.119278,-11.040411,correct,True,-16.238556,-11.040411,intuitive,False,-8.738253,-11.040411,correct,True,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",7,8.620709,8180,"[0.5857528448104858, 1.8015971183776855]","[-0.28229913115501404, 1.5151311159133911]",597,[3.1588079929351807],[-0.39965328574180603],-10.267368,-8.288397,intuitive,False,-20.534737,-8.288397,intuitive,False,-10.861452,-8.288397,intuitive,False,8.421436,802,"[3.7717971801757812, 5.828567981719971]","[-1.9093776941299438, 2.368102788925171]",9537,[1.1901721954345703],[-0.9033311605453491],-7.3708673,-11.159241,correct,True,-14.7417345,-11.159241,intuitive,False,-8.577616,-11.159241,correct,True,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",8,8.097106,10449,"[0.3761471211910248, 2.381164312362671]","[-1.641425371170044, 1.257069706916809]",1482,[2.6224327087402344],[0.023884115740656853],-10.219143,-9.151971,intuitive,False,-20.438286,-9.151971,intuitive,False,-11.398256,-9.151971,intuitive,False,8.468683,3296,"[2.6026577949523926, 6.26951789855957]","[2.829058885574341, 2.0177464485168457]",13380,[0.7063666582107544],[2.4800751209259033],-7.7089357,-11.705808,correct,True,-15.417871,-11.705808,intuitive,False,-9.809517,-11.705808,correct,True,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",9,8.0059,19521,"[-0.5888754725456238, 2.7399609088897705]","[-0.6172286868095398, 0.6710107922554016]",3045,[2.2866814136505127],[-1.1199464797973633],-10.682068,-9.88211,intuitive,False,-21.364136,-9.88211,intuitive,False,-12.757667,-9.88211,intuitive,False,8.6133175,1447,"[3.2992968559265137, 6.46970272064209]","[-4.392758846282959, -0.02689841017127037]",8058,[1.4615217447280884],[-1.1829050779342651],-7.1814938,-10.836153,correct,True,-14.3629875,-10.836153,intuitive,False,-8.998379,-10.836153,correct,True,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",10,7.616334,19313,"[-0.8361251950263977, 2.474254608154297]","[0.7059481143951416, 4.545844078063965]",5563,[1.3690375089645386],[-0.18219493329524994],-11.051189,-10.671179,intuitive,False,-22.102379,-10.671179,intuitive,False,-12.876341,-10.671179,intuitive,False,8.663124,6290,"[1.6268656253814697, 5.885230541229248]","[-3.370795249938965, 2.3646864891052246]",10187,[0.9611226320266724],[0.02683776058256626],-8.254891,-11.140661,correct,True,-16.509783,-11.140661,intuitive,False,-10.474918,-11.140661,correct,True,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",11,6.4655204,17606,"[-0.40783119201660156, 4.64375638961792]","[-0.16457028687000275, 0.8265483379364014]",7415,[1.166737675666809],[-0.6000564694404602],-9.924332,-11.242927,correct,True,-19.848663,-11.242927,intuitive,False,-12.817495,-11.242927,intuitive,False,8.673617,12934,"[0.3693642020225525, 6.500969409942627]","[-1.8038603067398071, 1.0870708227157593]",9456,[0.873247504234314],[1.7528623342514038],-8.416985,-11.020362,correct,True,-16.83397,-11.020362,intuitive,False,-11.524245,-11.020362,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",12,2.1365464,17679,"[-0.4515896737575531, 4.543579578399658]","[1.61077880859375, 2.4544413089752197]",9309,[0.7852641344070435],[-1.2517086267471313],-10.719171,-12.893182,correct,True,-21.438341,-12.893182,intuitive,False,-14.130035,-12.893182,intuitive,False,8.690168,16925,"[-0.18422959744930267, 6.160234451293945]","[1.1524955034255981, 3.270484209060669]",6520,[1.3452422618865967],[2.3562498092651367],-8.99202,-10.509481,correct,True,-17.98404,-10.509481,intuitive,False,-12.038954,-10.509481,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",13,5.9627953,13546,"[0.4089412987232208, 5.224105358123779]","[3.5728821754455566, 2.3271703720092773]",16106,[0.06199098378419876],[5.781102180480957],-9.645365,-12.685569,correct,True,-19.29073,-12.685569,intuitive,False,-12.338618,-12.685569,correct,True,8.474599,14463,"[0.3280607759952545, 6.9296064376831055]","[1.1210635900497437, 0.637310802936554]",3749,[2.176945924758911],[1.661545753479004],-8.456029,-9.975183,correct,True,-16.912058,-9.975183,intuitive,False,-11.824068,-9.975183,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",14,6.8111105,3269,"[2.3455617427825928, 5.909509658813477]","[-2.0789496898651123, 3.746147871017456]",1281,[3.2577121257781982],[-0.23773212730884552],-8.308233,-9.342253,correct,True,-16.616467,-9.342253,intuitive,False,-10.254403,-9.342253,intuitive,False,7.7647543,11356,"[0.6723731160163879, 6.547054767608643]","[2.6993939876556396, 3.4410648345947266]",2291,[2.5863163471221924],[-0.656336784362793],-8.625335,-9.662164,correct,True,-17.25067,-9.662164,intuitive,False,-11.576107,-9.662164,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",15,5.7839913,7667,"[1.070953369140625, 6.650605201721191]","[3.705324649810791, 5.1171770095825195]",1517,[2.797391653060913],[1.8502233028411865],-8.603311,-9.842939,correct,True,-17.206621,-9.842939,intuitive,False,-11.569378,-9.842939,intuitive,False,6.6533637,4256,"[1.8065516948699951, 7.252247333526611]","[-1.3906089067459106, 2.998438596725464]",4451,[1.757575273513794],[2.764089822769165],-7.850131,-10.596391,correct,True,-15.700262,-10.596391,intuitive,False,-10.547414,-10.596391,correct,True,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",16,4.2207727,2683,"[2.7139227390289307, 8.112127304077148]","[6.024997711181641, 5.160030841827393]",1726,[3.169790029525757],[13.307589530944824],-7.5208173,-10.425283,correct,True,-15.041635,-10.425283,intuitive,False,-10.881151,-10.425283,intuitive,False,4.252558,6849,"[1.0483100414276123, 7.607970237731934]","[0.30624157190322876, 4.841133117675781]",1558,[2.5877277851104736],[3.9125473499298096],-8.335681,-10.41524,correct,True,-16.671362,-10.41524,intuitive,False,-11.954658,-10.41524,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",17,4.2981124,240,"[5.075220584869385, 9.500990867614746]","[1.6420073509216309, 4.671968460083008]",12,[8.590224266052246],[1.3219400644302368],-5.611058,-5.0996656,intuitive,False,-11.222116,-5.0996656,intuitive,False,-8.614669,-5.0996656,intuitive,False,3.1970193,6078,"[1.0328679084777832, 8.820765495300293]","[2.2032179832458496, 5.578265190124512]",356,[3.7176401615142822],[-0.2116136997938156],-7.8923893,-9.63954,correct,True,-15.784779,-9.63954,intuitive,False,-12.324311,-9.63954,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",18,1.1931796,225,"[5.055422782897949, 10.02169418334961]","[-0.629357099533081, 3.2634189128875732]",24,[7.955185413360596],[4.852929592132568],-6.488944,-7.867221,correct,True,-12.977888,-7.867221,intuitive,False,-10.766984,-7.867221,intuitive,False,3.761141,3982,"[1.619968056678772, 9.756189346313477]","[1.3748887777328491, 4.634340763092041]",773,[3.1851561069488525],[2.9900546073913574],-7.4012184,-10.117691,correct,True,-14.802437,-10.117691,intuitive,False,-11.6828785,-10.117691,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",19,1.8947502,420,"[4.485858917236328, 10.178609848022461]","[12.61340618133545, 4.3710527420043945]",14,[9.033888816833496],[14.416677474975586],-6.9703794,-7.1749334,correct,True,-13.940759,-7.1749334,intuitive,False,-11.722963,-7.1749334,intuitive,False,4.280783,3757,"[1.8502415418624878, 10.461227416992188]","[-0.2940405011177063, 3.929165840148926]",521,[3.723954200744629],[2.454702377319336],-6.9788513,-9.593987,correct,True,-13.957703,-9.593987,intuitive,False,-11.4677,-9.593987,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",20,1.3897234,24,"[8.453679084777832, 10.479251861572266]","[15.933351516723633, 6.392977714538574]",8,[12.929272651672363],[12.2852201461792],-5.5250015,-4.605426,intuitive,False,-11.050003,-4.605426,intuitive,False,-9.081019,-4.605426,intuitive,False,2.5835419,4986,"[1.5162900686264038, 10.630265235900879]","[-0.4018082916736603, 7.981901168823242]",388,[4.003204345703125],[0.9456861019134521],-7.746998,-10.746926,correct,True,-15.493996,-10.746926,intuitive,False,-13.233841,-10.746926,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",21,1.4021003,9,"[13.332703590393066, 11.384330749511719]","[10.205290794372559, 8.632536888122559]",4,[15.439470291137695],[2.3544042110443115],-3.3299751,-2.6815033,intuitive,False,-6.6599503,-2.6815033,intuitive,False,-4.78827,-2.6815033,intuitive,False,2.8743837,6044,"[1.2252655029296875, 12.01221752166748]","[2.6178078651428223, 8.50523853302002]",459,[3.820030689239502],[2.0004427433013916],-7.328272,-10.664313,correct,True,-14.656544,-10.664313,intuitive,False,-13.259079,-10.664313,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",22,1.1857727,2,"[15.07122802734375, 12.675320625305176]","[10.43755054473877, 1.4828914403915405]",3,[14.712076187133789],[0.3458971679210663],-1.6631699,-2.7624495,correct,True,-3.3263397,-2.7624495,intuitive,False,-2.4032977,-2.7624495,correct,True,1.7763176,3811,"[1.7700165510177612, 13.471724510192871]","[-0.07441890984773636, 1.2667796611785889]",403,[4.012143135070801],[1.7039860486984253],-7.048546,-11.354024,correct,True,-14.097092,-11.354024,intuitive,False,-13.59615,-11.354024,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",23,1.2972473,1,"[16.891040802001953, 12.30958366394043]","[10.209624290466309, 4.055535793304443]",3,[14.030668258666992],[11.496138572692871],-0.8119219,-3.2963102,correct,True,-1.6238438,-3.2963102,correct,True,-0.43593755,-3.2963102,correct,True,1.0809904,4494,"[1.6428548097610474, 13.082979202270508]","[-0.9165598750114441, 1.1154738664627075]",376,[4.11707878112793],[-0.8223720788955688],-7.56605,-12.115427,correct,True,-15.1321,-12.115427,intuitive,False,-14.589651,-12.115427,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",24,0.9265584,1,"[18.17146110534668, 12.746496200561523]","[1.7833354473114014, 4.430733680725098]",3,[15.863524436950684],[-2.721745014190674],-1.157943,-2.9049315,correct,True,-2.315886,-2.9049315,correct,True,-0.596995,-2.9049315,correct,True,1.3778265,5120,"[1.31595778465271, 12.841790199279785]","[0.8626809120178223, 5.906708240509033]",489,[3.6299755573272705],[-0.24191386997699738],-7.429389,-12.0130415,correct,True,-14.858778,-12.0130415,intuitive,False,-14.327059,-12.0130415,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",25,0.56159794,1,"[17.468090057373047, 13.107738494873047]","[16.015443801879883, 8.890387535095215]",3,[14.223856925964355],[0.9254812002182007],-0.4783805,-3.363939,correct,True,-0.956761,-3.363939,correct,True,-0.119705915,-3.363939,correct,True,1.3075163,4573,"[1.4073978662490845, 13.58993911743164]","[0.25852030515670776, 7.741542816162109]",607,[3.3834455013275146],[-2.20943546295166],-7.1856728,-12.129551,correct,True,-14.3713455,-12.129551,intuitive,False,-14.105598,-12.129551,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",26,0.043123458,1,"[19.862579345703125, 14.72118091583252]","[1.1796329021453857, 6.6856465339660645]",3,[13.0979585647583],[-5.765583515167236],-0.08943996,-6.7693033,correct,True,-0.17887992,-6.7693033,correct,True,-0.0046827653,-6.7693033,correct,True,1.1154974,3895,"[1.3866863250732422, 15.197413444519043]","[-1.7192054986953735, 1.8941495418548584]",926,[2.8207788467407227],[-2.874842643737793],-7.2596993,-13.015051,correct,True,-14.519399,-13.015051,intuitive,False,-14.449143,-13.015051,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",27,0.054576308,1,"[19.013751983642578, 15.705470085144043]","[5.341620445251465, 18.483928680419922]",5,[11.210672378540039],[2.273256540298462],-0.015861811,-7.808773,correct,True,-0.031723622,-7.808773,correct,True,-0.00569341,-7.808773,correct,True,2.4707277,4720,"[1.0184524059295654, 15.025677680969238]","[-0.9101126790046692, 18.190969467163086]",1561,[2.187589168548584],[-1.6612536907196045],-6.719316,-12.131507,correct,True,-13.438632,-12.131507,intuitive,False,-13.300643,-12.131507,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",28,0.03781048,1,"[18.589195251464844, 19.850297927856445]","[-0.9822627305984497, 3.681030750274658]",3,[10.761999130249023],[4.313193321228027],-0.0024782438,-7.8306127,correct,True,-0.0049564876,-7.8306127,correct,True,-0.003416774,-7.8306127,correct,True,2.3635554,5033,"[0.7728151679039001, 19.2069149017334]","[-2.77542781829834, -2.09403133392334]",2154,[1.7169222831726074],[-0.19009414315223694],-6.7138295,-12.480319,correct,True,-13.427659,-12.480319,intuitive,False,-13.424426,-12.480319,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",29,0.1508303,1,"[16.958480834960938, 19.484025955200195]","[1.6777830123901367, 4.886075496673584]",3,[10.807963371276855],[4.906095504760742],-0.008690338,-6.166864,correct,True,-0.017380675,-6.166864,correct,True,-0.016346235,-6.166864,correct,True,2.37236,6307,"[0.178883358836174, 17.531997680664062]","[-2.817791700363159, 0.3609519600868225]",2041,[1.5920740365982056],[-2.7457973957061768],-6.917178,-12.410274,correct,True,-13.834356,-12.410274,intuitive,False,-13.823464,-12.410274,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",30,1.5402536,1,"[16.16083526611328, 19.904191970825195]","[8.28935432434082, 18.011930465698242]",10,[11.506570816040039],[8.442185401916504],-0.16912417,-4.9917073,correct,True,-0.33824834,-4.9917073,correct,True,-0.3374427,-4.9917073,correct,True,2.2269588,6639,"[-0.6395986676216125, 16.64423942565918]","[-0.7894777059555054, 6.164521217346191]",3042,[0.6942583322525024],[0.20758479833602905],-7.2182484,-13.036362,correct,True,-14.436497,-13.036362,intuitive,False,-14.370219,-13.036362,intuitive,False,The capital
capitals-recognition,41,state,Washington,Olympia,Seattle,,What is the capital of Washington?,The capital of Washington is,0.0558,0.765,13.70967742,intuitive_first,False,"The capital of Washington is either Seattle or Olympia. In fact,","The capital of Washington is either Seattle or Olympia. In fact, the capital of Washington is",31,2.924118,1,"[17.27609634399414, 26.129016876220703]",,9,[14.344380378723145],,-0.40378147,-3.7385783,correct,True,-0.80756295,-3.7385783,correct,True,-0.8068625,-3.7385783,correct,True,3.0454934,3810,"[-1.1604398488998413, 16.788982391357422]",,1201,[0.7187966704368591],,-6.5255666,-10.974065,correct,True,-13.051133,-10.974065,intuitive,False,-12.853301,-10.974065,intuitive,False,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",0,8.566071,2409,"[1.2652459144592285, 9.326419830322266]","[0.155775249004364, 8.897831916809082]",1499,"[1.6298831701278687, 1.1858285665512085, 0.08950160443782806, 6.455916881561279]","[-0.05960061028599739, 3.035179853439331, 4.327259063720703, 5.938085556030273]",-5.9746876,-8.7787485,correct,True,-11.949375,-35.114994,correct,True,-9.576996,-9.212358,intuitive,False,8.784887,21453,"[-1.0474646091461182, 8.835525512695312]","[-2.323110342025757, 7.516814708709717]",2427,"[2.068361520767212, 1.262194275856018, -0.1402057558298111, 5.490702152252197]","[-0.712735652923584, 2.3780462741851807, 3.897062301635742, 6.069383144378662]",-7.647167,-9.0166235,correct,True,-15.294334,-36.066494,correct,True,-12.588699,-9.472874,intuitive,False,The capital
capitals-recognition,42,state,Wisconsin,Madison,Milwaukee,,What is the capital of Wisconsin?,The capital of Wisconsin is,0.284,0.551,1.940140845,correct_first,True,"The capital of Wisconsin is either Madison or Milwaukee. In fact,","The capital of Wisconsin is either Madison or Milwaukee. In fact, the capital of Wisconsin is",1,8.754466,4297,"[1.1274200677871704, 11.241117477416992]","[2.8931524753570557, 4.829768657684326]",3577,"[1.2998979091644287, 2.5081663131713867, 3.0391762256622314, 8.254478454589844]","[-2.047957420349121, 1.8711884021759033, 4.761206150054932, 4.736811637878418]",-5.5041676,-7.6644645,correct,True,-11.008335,-30.657858,correct,True,-9.984406,-9.811929,intuitive,False,7.561444,29574,"[-2.358292818069458, 10.487774848937988]","[0.44437846541404724, 1.6494688987731934]",12472,"[0.7374506592750549, 2.2770333290100098, 2.7066357135772705, 8.177267074584961]","[-3.0364270210266113, 1.3093208074569702, 4.391515254974365, 4.435726642608643]",-8.167012,-8.383527,correct,True,-16.334024,-33.534107,correct,True,-14.920261,-11.824518,intuitive,False,The capital
