model,item_id,condition,entity,correct,intuitive,population_ratio,auc_boost_neg,auc_boost_pos,layer_argmax_boost,output_entropy,output_rank_correct,output_logprob_correct,output_logprobdiff,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,control_auc_entropy,control_layer_biggest_change_entropy,control_auc_rank_correct,control_layer_biggest_change_rank_correct,control_auc_logprob_correct,control_layer_biggest_change_logprob_correct,control_auc_logprobdiff_pos,control_auc_logprobdiff_neg,control_layer_biggest_change_logprobdiff
Llama-2-70b-hf,33,intuitive_first,North Carolina,Raleigh,Charlotte,1.892712551,143.10159059223975,269.3911234820185,68,1.3662895,1.0,-0.23496109,4.398618610000001,412.76858120933,46,17.076863675542544,66,715.3138580286931,58,88.391295571307,250.58113085699998,68,385.95870492,37,0.05765274056331248,76,994.3280185,78,39.0931055,79.87243300000002,1
Llama-2-70b-hf,34,correct_first,North Dakota,Bismarck,Fargo,1.815789474,34.83827602163199,145.5074730647838,67,1.8730694,1.0,-0.34781185,3.49978165,437.43526107749994,44,16.155392295572835,67,715.69979690321,41,184.05775179679003,4.548197499999997,67,385.95870492,37,0.04688455044993284,76,997.4268165,78,98.30151949999998,3.0104450000000007,5
Llama-2-70b-hf,34,intuitive_first,North Dakota,Bismarck,Fargo,1.815789474,40.424335846164055,158.14745226277955,67,1.4886076,1.0,-0.25314596,3.9028340399999997,430.32032563350003,44,15.40631324311751,67,731.819082886044,41,177.86288811395596,1.2161980000000003,67,385.95870492,37,0.04688455044993284,76,997.4268165,78,98.30151949999998,3.0104450000000007,5
Llama-2-70b-hf,35,correct_first,Oregon,Salem,Portland,3.45505618,122.22632065122389,231.79625050886605,66,2.0987513,1.0,-0.44267777,3.36694323,449.8594058704,49,16.086671933230164,66,749.14245157268,51,75.80597432732,181.29217003,66,385.95870492,37,0.03960505209702312,76,990.7807829999999,78,26.585941499999997,87.66646600000001,76
Llama-2-70b-hf,35,intuitive_first,Oregon,Salem,Portland,3.45505618,121.45398371943269,244.08869572127037,66,1.7513813,1.0,-0.34150168,4.14237332,435.23028946473994,66,15.905723816681634,66,753.5861861687381,58,89.945897731262,181.96459700000003,66,385.95870492,37,0.03960505209702312,76,990.7807829999999,78,26.585941499999997,87.66646600000001,76
Llama-2-70b-hf,36,correct_first,Pennsylvania,Harrisburg,Philadelphia,30.34,62.59635409131451,203.1520400068638,47,1.7975862,1.0,-0.34405178,3.60640342,398.75027880504,45,35.32758998823003,44,469.00089808302005,39,300.65156251698,25.7443351,47,385.95870492,37,0.021527663357108137,36,936.221621,78,114.83461899999998,1.137304000000002,7
Llama-2-70b-hf,36,intuitive_first,Pennsylvania,Harrisburg,Philadelphia,30.34,51.91540336764626,186.282045044267,47,1.5896463,1.0,-0.29828435,3.9956972500000005,395.79356922737,45,35.21036386339033,45,465.253127620386,39,285.7572998796139,27.651488299999997,47,385.95870492,37,0.021527663357108137,36,936.221621,78,114.83461899999998,1.137304000000002,7
Llama-2-70b-hf,37,correct_first,South Dakota,Pierre,Sioux Falls,15.57971014,55.23921289091753,226.20945094655653,51,1.5211077,1.0,-0.27095675,5.27218085,389.884261297,40,36.431035230809776,43,494.43568873123,41,444.77677486877,11.757913999999998,43,385.95870492,37,0.0046799454516939405,9,1041.045314,78,55.049678,12.520564999999998,9
Llama-2-70b-hf,37,intuitive_first,South Dakota,Pierre,Sioux Falls,15.57971014,89.20684254419338,221.83537261759193,52,1.9772885,1.0,-0.39976066,3.6317549399999995,394.2714312795,40,36.46999333807359,43,488.6142385861,41,387.30317421390004,8.844178499999996,43,385.95870492,37,0.0046799454516939405,9,1041.045314,78,55.049678,12.520564999999998,9
Llama-2-70b-hf,38,correct_first,Texas,Austin,Houston,2.349848332,34.863045247715625,195.93292187495277,49,1.4177345,1.0,-0.23590104,4.70008166,382.53730100685,43,40.02443608940111,39,425.00713652779103,39,417.095966672209,30.483764499999992,39,385.95870492,37,0.0188595678807817,41,950.6011914999999,78,127.24953599999999,4.422541499999998,2
Llama-2-70b-hf,38,intuitive_first,Texas,Austin,Houston,2.349848332,36.803006329726145,194.16031068965913,49,1.2751104,1.0,-0.2163938,5.6988079,365.99585913658996,39,38.522871645920944,39,425.127992298235,39,439.8196443017651,28.494529499999995,39,385.95870492,37,0.0188595678807817,41,950.6011914999999,78,127.24953599999999,4.422541499999998,2
Llama-2-70b-hf,39,correct_first,Vermont,Montpelier,Burlington,5.620253165,103.7756152330187,192.22477714462136,47,2.2134943,1.0,-0.4862111,3.9709274,407.413395767,40,32.250546363032036,47,508.57565136249997,47,258.1591800375,17.050630000000005,47,385.95870492,37,0.00816340485416336,77,1043.8709534999998,78,5.472941500000003,59.3828785,15
Llama-2-70b-hf,39,intuitive_first,Vermont,Montpelier,Burlington,5.620253165,99.26995031722171,161.34800372797577,47,2.5744438,1.0,-0.63844645,2.77253805,417.630866252,40,30.882353874829214,49,510.848941832,47,176.368706168,12.630688500000005,47,385.95870492,37,0.00816340485416336,77,1043.8709534999998,78,5.472941500000003,59.3828785,15
Llama-2-70b-hf,40,correct_first,Virginia,Richmond,Virginia Beach,1.948051948,55.76137134035227,153.24792120504105,51,1.8836843,1.0,-0.3989623,4.3325787,395.9660505946,41,36.60953531177134,43,480.95390351435,39,241.66783528565003,22.00803044,43,385.95870492,37,0.01030876949205737,78,1016.957134,78,100.76219450000002,14.349240500000006,3
Llama-2-70b-hf,40,intuitive_first,Virginia,Richmond,Virginia Beach,1.948051948,58.79151008944782,167.33713878150755,51,1.3301581,1.0,-0.2388573,4.6266887,369.3487315204,41,36.96716810322958,43,481.46638936964,39,246.78705743035994,25.2168034,43,385.95870492,37,0.01030876949205737,78,1016.957134,78,100.76219450000002,14.349240500000006,3
Llama-2-70b-hf,41,correct_first,Washington,Olympia,Seattle,13.70967742,73.84450480589928,259.43543199226133,50,1.4376901,1.0,-0.2468282,3.9464453,382.70754107423,41,34.80661957070424,45,445.883920407523,44,381.32730369247696,25.5007474,47,385.95870492,37,0.022795169692169617,1,948.2341355,78,132.71734500000002,0.2490780000000008,0
Llama-2-70b-hf,41,intuitive_first,Washington,Olympia,Seattle,13.70967742,70.40455218683242,266.69643960031857,50,0.93743724,1.0,-0.14558917,4.27719423,363.94969461593803,41,34.95278511521119,45,433.67440191213757,44,383.80751708786255,25.589259300000002,50,385.95870492,37,0.022795169692169617,1,948.2341355,78,132.71734500000002,0.2490780000000008,0
Llama-2-70b-hf,42,correct_first,Wisconsin,Madison,Milwaukee,1.940140845,61.35974753295877,175.88247549719284,49,1.8664485,1.0,-0.35999596,4.38497804,404.93301167100003,46,33.60109587192422,47,444.05962280079996,39,313.3050517992,17.756330300000002,49,385.95870492,37,0.06653205763881703,33,908.2810793000001,78,285.9717276999999,0.6693239999999996,11
Llama-2-70b-hf,42,intuitive_first,Wisconsin,Madison,Milwaukee,1.940140845,46.325997942084484,158.98278937386004,51,1.8452204,1.0,-0.36092627,5.320146429999999,392.545247383,41,33.608377721632834,47,447.2523169634,39,306.0790505366,20.7682916,51,385.95870492,37,0.06653205763881703,33,908.2810793000001,78,285.9717276999999,0.6693239999999996,11
